global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
11,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,11,raw/fs_0011.png,c4bf0c6d6e3b227dd2a36674394644f300435113e8f56216476d093349605514,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1642,1361,1.0,False,0,0.25,0.042,0,0,0,0,0,0,0,0,1642,1361,145.87,75.544,209.0,2205.693,6.2427,0.207095,2e-06,0.576,0.618,0.0,False,False,False,False,False,False,0.763,review,very_small_content_region,
12,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,12,raw/fs_0012.png,a32dc9caf8e1c887788d88a31e41130400cd6e922f25148a20a8bdb8a4ae04bc,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1684,1361,1.0,False,0,0.25,0.018,0,0,0,0,0,0,0,0,1684,1361,138.712,78.241,210.0,4301.496,6.577,0.259523,3.5e-05,0.247,0.559,0.0,False,False,False,False,False,False,0.752,review,very_small_content_region,
13,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,13,raw/fs_0013.png,8eebcc988b572d8c5b0fb2c78ee9a1d9237b8bf23a78f523329d91a67814347a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1690,1361,1.0,False,0,-0.0,0.295,478,75,1635,1172,1157,1097,478,75,55,189,183.128,43.068,134.0,3071.577,6.3887,0.049756,5e-06,0.22,0.686,0.551817,False,False,False,False,False,False,0.913,pass,,
14,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,14,raw/fs_0014.png,8958f2bb8675c4de4f31712e4cb017d2ffd0c6b2ddcd02400dcf502420c84390,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.089,48,43,1673,1281,1625,1238,48,43,65,80,177.674,41.437,127.0,2464.98,6.6139,0.045801,3e-06,0.0,0.675,0.850484,False,False,False,False,False,False,0.896,pass,,
15,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,15,raw/fs_0015.png,6dbcb5d11453f676c6cc8e73a064dc0540d50e9ecf6cbda6d7262b9b288f40aa,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1690,1361,1.0,False,0,-0.25,0.017,0,0,0,0,0,0,0,0,1690,1361,152.45,68.958,208.0,3188.445,6.5137,0.174347,7e-06,0.365,0.65,0.0,False,False,False,False,False,False,0.772,review,very_small_content_region,
16,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,16,raw/fs_0016.png,809801a63f301700c1c6bcc8b569c1218c13ba44a8522802ae6e2c17076793ac,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.037,0,0,0,0,0,0,0,0,1738,1361,151.832,69.598,209.0,2527.736,6.4664,0.175241,2e-06,0.255,0.648,0.0,False,False,False,False,False,False,0.771,review,very_small_content_region,
17,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,17,raw/fs_0017.png,054205bc2351f4262300776876ac6312cfe925c9f35d2644e5bfb810b39722c0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.011,0,0,0,0,0,0,0,0,1786,1361,163.685,57.408,207.0,3315.627,6.6612,0.112834,1e-06,0.0,0.661,0.0,False,False,False,False,False,False,0.776,review,very_small_content_region,
18,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,18,raw/fs_0018.png,047d44a630d61943c11c3a917dc3ff3f40d8de6ef57498824a8a268590b64e59,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,0.25,0.074,0,0,0,0,0,0,0,0,1738,1361,159.853,68.128,210.0,1451.553,6.1996,0.149437,5e-06,0.211,0.597,0.0,False,False,False,False,False,False,0.783,review,very_small_content_region,
19,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,19,raw/fs_0019.png,f5c6da0227ae313d32f2fd4183a36314c481d7ff8189d3495e7dcccb3e5a5506,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,0.25,0.021,0,0,0,0,0,0,0,0,1738,1361,146.603,74.989,208.0,2408.6,6.2173,0.207957,7e-06,0.464,0.613,0.0,False,False,False,False,False,False,0.764,review,very_small_content_region,
20,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,20,raw/fs_0020.png,a6c1999ed215df91fbe563ac21561ad315578903a2f2b2771e11786223085a52,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.018,0,0,0,0,0,0,0,0,1738,1361,148.014,74.006,208.0,2376.39,6.2517,0.200744,2e-06,0.426,0.619,0.0,False,False,False,False,False,False,0.766,review,very_small_content_region,
21,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,21,raw/fs_0021.png,1912a71d38e7cef47db5e4af37d297069967ee7d037f05119955683010d3879e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.009,0,0,0,0,0,0,0,0,1786,1361,162.222,62.473,209.0,2841.651,6.4458,0.130539,0.0,0.0,0.628,0.0,False,False,False,False,False,False,0.787,review,very_small_content_region,
22,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,22,raw/fs_0022.png,c07eafc1c9faf9b75189ab730c9a4fc303568584d6826b39c492d7c2f0fa167e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1692,1258,1.0,False,0,0.25,0.047,0,0,0,0,0,0,0,0,1692,1258,168.168,55.129,207.0,2611.725,6.658,0.092278,4e-06,0.0,0.652,0.0,False,False,False,False,False,False,0.771,review,very_small_content_region,
23,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,23,raw/fs_0023.png,7623e3eb211b636233bcd132e998be3176c395876d9d01770e18fa14f3b5a62d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1738,1361,149.542,60.301,194.0,2037.379,6.294,0.148529,0.0,0.085,0.551,0.0,False,False,False,False,False,False,0.768,review,very_small_content_region,
24,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,24,raw/fs_0024.png,c8101427058d2626fc9a42c4161eb790ad51a9141ae13110068644044683d3f6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.001,468,94,1675,1278,1207,1184,468,94,63,83,182.801,30.192,82.0,1421.888,5.983,0.021253,1e-06,0.606,0.557,0.604159,False,False,False,False,False,False,0.848,pass,,
25,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,25,raw/fs_0025.png,bb9e751f1a6de67986575eb5c2ffd22f4424dad231c8023ea495b373f842a766,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1690,1361,1.0,False,0,0.25,0.226,64,79,1622,1281,1558,1202,64,79,68,80,178.302,32.214,92.0,1791.631,6.3475,0.024847,3e-06,0.301,0.616,0.814192,False,False,False,False,False,False,0.851,pass,,
26,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,26,raw/fs_0026.png,cf9466a94f25677ca31300d45cef39c1a86dca551e7e19296adda6e589f9a71f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1677,1261,1.0,False,0,-0.25,0.016,0,0,0,0,0,0,0,0,1677,1261,164.347,57.363,206.0,2311.949,6.4497,0.109196,0.0,0.0,0.631,0.0,False,False,False,False,False,False,0.777,review,very_small_content_region,
27,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,27,raw/fs_0027.png,b0b84cbb3187458b897a720a205b320a7c58c6ca87101af3a91cb69e17a90513,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.015,442,42,1712,1275,1270,1233,442,42,74,86,188.023,23.134,67.0,1342.183,5.8457,0.006881,2e-06,0.643,0.525,0.64421,False,False,False,False,False,False,0.811,pass,,
28,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,28,raw/fs_0028.png,b642edceaeee6609bd901f8f9aa1301efa98a52196f2c7145033bc857fc1293c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.005,0,0,0,0,0,0,0,0,1738,1361,154.173,64.661,203.0,1422.049,6.2754,0.146287,0.0,0.202,0.587,0.0,False,False,False,False,False,False,0.775,review,very_small_content_region,
29,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,29,raw/fs_0029.png,f2374c841a0a449eb833f0ef7702cfbe81d41c6c0706c4bec2be43350ab581e6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.001,0,0,0,0,0,0,0,0,1786,1361,144.322,66.726,201.0,3264.027,6.6528,0.193163,1e-06,0.0,0.621,0.0,False,False,False,False,False,False,0.76,review,very_small_content_region,
30,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,30,raw/fs_0030.png,2c12f2126c660d96dc22cee702b0c00cc19fc551ebe9fba76dbf3c90270703c8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.001,88,70,1693,1301,1605,1231,88,70,45,60,154.782,51.731,175.0,4456.726,6.9282,0.122284,1e-06,0.011,0.652,0.835267,False,False,False,False,False,False,0.914,pass,,
31,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,31,raw/fs_0031.png,a9fcdde6246d95e5073134e00bb45143b3ac47084c5fbc6c9405d330fbe99545,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.002,371,69,1683,1317,1312,1248,371,69,55,44,160.597,52.324,173.0,4493.689,6.8363,0.11824,1e-06,0.003,0.632,0.692214,False,False,False,False,False,False,0.926,pass,,
32,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,32,raw/fs_0032.png,db2582d55937853511bfc9337c296e57ef5919e9177c47b20e1aedae35e57dad,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,0.25,0.002,405,61,1717,1310,1312,1249,405,61,69,51,165.443,45.54,148.0,3489.701,6.7182,0.08212,0.0,0.075,0.651,0.67415,False,False,False,False,False,False,0.899,pass,,
33,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,33,raw/fs_0033.png,c0538d725d8b06a48ec2744f490bee2c0103ebfd9058906cbb21b7c0e38d228f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,0.25,0.001,155,55,1693,1300,1538,1245,155,55,45,61,162.784,44.215,144.0,3495.937,6.8498,0.075218,2e-06,0.167,0.68,0.809502,False,False,False,False,False,False,0.888,pass,,
34,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,34,raw/fs_0034.png,80788bb8451ab6404f31ed8bbe7a972404ce5da4f5a02f94ddb8a23e88dbf6d9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1690,1361,1.0,False,0,-0.25,0.0,270,90,1636,1298,1366,1208,270,90,54,63,160.925,49.569,167.0,4357.461,6.759,0.101573,4e-06,0.0,0.705,0.717419,False,False,False,False,False,False,0.913,pass,,
35,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,35,raw/fs_0035.png,b5273ca775a08e6af981bb27b08a2cc850625f985defce6ffcffd3a83a06b7fb,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.001,75,60,1690,1299,1615,1239,75,60,48,62,160.255,49.856,171.0,3783.928,6.83,0.103353,2e-06,0.0,0.673,0.845933,False,False,False,False,False,False,0.913,pass,,
36,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,36,raw/fs_0036.png,8fab2da3e3f98e1425f3d1524d80ef212abce8e30340aa1e33c578a7bd4e11c3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,0.25,0.001,0,0,0,0,0,0,0,0,1786,1361,139.925,69.434,200.0,3103.689,6.6155,0.214385,0.0,0.411,0.636,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
37,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,37,raw/fs_0037.png,9a39d7f1f9d77dfd851e8b401338dda7d61a245980912f3bf2a23c9995b07167,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1786,1361,148.6,61.191,199.0,4006.194,6.7541,0.162323,0.0,0.0,0.658,0.0,False,False,False,False,False,False,0.767,review,very_small_content_region,
38,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,38,raw/fs_0038.png,2448b99126486c5c0427d2c56540684f55e5cd689169277fd4f4d68864bfa9cd,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,0.25,0.001,0,0,0,0,0,0,0,0,1786,1361,139.816,69.463,201.0,3377.382,6.5884,0.214137,0.0,0.456,0.656,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
39,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,39,raw/fs_0039.png,f7e66b820ebf5891d8974587fa8023d1177b655ae60f9013b2d289c1ced16651,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.004,906,47,1506,1279,600,1232,906,47,280,82,166.572,51.532,176.0,3983.218,6.502,0.105313,0.0,0.252,0.633,0.304104,False,False,False,False,False,False,0.931,pass,,
40,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,40,raw/fs_0040.png,24cbfb0dbcd46660b2975e892ea478fb75ce1f45c85adab45a634ecf22b7740c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1786,1361,146.282,66.489,201.0,3042.463,6.5442,0.182896,6e-06,0.403,0.645,0.0,False,False,False,False,False,False,0.763,review,very_small_content_region,
41,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,41,raw/fs_0041.png,4c58821d00cc279ef306e935c6fc7d78a239dda0d4984b4fe1393182720628a0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1734,1278,1.0,False,0,0.25,0.001,0,0,0,0,0,0,0,0,1734,1278,147.407,60.077,198.0,3353.7,6.7005,0.159345,1e-06,0.0,0.667,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
42,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,42,raw/fs_0042.png,87487b4c112f0f83ec1f4fc5454b1c176555e1bda0ec30eaa59271ac40a2d03e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1786,1361,133.861,66.543,194.0,3648.922,6.7199,0.220499,0.0,0.187,0.644,0.0,False,False,False,False,False,False,0.745,review,very_small_content_region,
43,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,43,raw/fs_0043.png,d9c6ca1641dc2a6481fb0dcb1e8cd7c969686f74874403cf5c9306c6b9fd5e69,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1786,1361,147.47,60.486,198.0,4044.489,6.7079,0.163258,0.0,0.0,0.64,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
44,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,44,raw/fs_0044.png,47726a925755133b3ae98e6033e35893fa8bd2104bd7ebb5d59f0015da25db1d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1738,1361,139.688,69.262,199.0,3882.924,6.5521,0.213204,3e-06,0.369,0.651,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
45,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,45,raw/fs_0045.png,d3f2cd3daabe35c736f47bd110aa6bd7fbacecfb7a3c4701901b91da5456da78,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1786,1361,145.351,64.356,198.0,4183.195,6.6031,0.182954,0.0,0.0,0.672,0.0,False,False,False,False,False,False,0.762,review,very_small_content_region,
46,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,46,raw/fs_0046.png,b6a074a308053e4a339591fe56fa2970482925e227bfcd52f1d46c996ea1b509,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1712,1263,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1712,1263,140.967,62.695,195.0,3454.379,6.8399,0.186496,2e-06,0.0,0.656,0.0,False,False,False,False,False,False,0.755,review,very_small_content_region,
47,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,47,raw/fs_0047.png,e921684700f74d74932949acc3c6e9baeaa5d70b247a4ec2de05269d1f9ffd0f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.002,966,93,1717,1052,751,959,966,93,69,309,182.491,30.021,89.0,1755.93,6.0241,0.020926,1e-06,0.475,0.638,0.296291,False,False,False,False,False,False,0.846,pass,,
48,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,48,raw/fs_0048.png,8e134606a2086ba3e407ff99f88fc64d09251a7c9e1c65be7e81ef03b6a96cd0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,0.25,0.001,0,0,0,0,0,0,0,0,1738,1361,146.031,66.204,199.0,3290.516,6.5632,0.188691,3e-06,0.132,0.669,0.0,False,False,False,False,False,False,0.763,review,very_small_content_region,
49,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,49,raw/fs_0049.png,735bd06507c4a518b8405a9703ea9396db159cc6ef6e85dc020f744194e427e9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,0.25,0.001,0,0,0,0,0,0,0,0,1786,1361,147.626,66.785,202.0,2728.554,6.4862,0.174323,0.0,0.382,0.648,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
50,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,50,raw/fs_0050.png,3922ad28a7677f8026a221bb6b95ceb2e677a7ea4c3b00f1657af26a68074aa1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1728,1272,1.0,False,0,-0.25,0.001,0,0,0,0,0,0,0,0,1728,1272,157.605,57.971,202.0,2379.624,6.5294,0.124789,1e-06,0.0,0.636,0.0,False,False,False,False,False,False,0.77,review,very_small_content_region,
51,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,51,raw/fs_0051.png,4badf05d494f0f33683782b26eebdd1ffc48deba5d138e1ec83e10566eb2ed29,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1738,1361,1.0,False,0,-0.25,0.002,0,0,0,0,0,0,0,0,1738,1361,154.763,63.369,204.0,2033.473,6.4466,0.146259,1e-06,0.152,0.638,0.0,False,False,False,False,False,False,0.776,review,very_small_content_region,
52,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,52,raw/fs_0052.png,338b871931de1c7b3c18ee315d773096e59325d00754e33460a3c537e83af9d8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,0.25,0.002,54,59,1729,1311,1675,1252,54,59,57,50,159.164,51.419,172.0,3195.209,6.8495,0.105123,1e-06,0.0,0.69,0.862739,False,False,False,False,False,False,0.919,pass,,
53,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,53,raw/fs_0053.png,4e0a0da4d6aeb1ff672e6cc5678909184be0e64209a8543d7a098c9bb072881e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1687,1239,1.0,False,0,0.25,0.003,0,0,0,0,0,0,0,0,1687,1239,154.378,57.929,204.0,3102.998,6.8883,0.129844,1e-06,0.0,0.674,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
54,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,54,raw/fs_0054.png,3fb6f71dc6723395cca9f476336273bc72b73e3bc24f09c0b96065a1f7b6edbf,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1786,1361,1.0,False,0,-0.25,0.012,73,57,1730,1324,1657,1267,73,57,56,37,169.952,41.797,131.0,2712.789,6.6925,0.055241,1e-06,0.0,0.622,0.863693,False,False,False,False,False,False,0.887,pass,,
