global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
277,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,78,raw/fs_0277.png,3a239662aa41df5bd2c7bcce74adc546b2045fed06d2a22c4d7525db4a644675,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1465,1300,1.0,False,0,-0.25,0.083,0,0,0,0,0,0,0,0,1465,1300,171.689,51.509,180.0,4606.212,6.549,0.092698,7.6e-05,0.0,0.701,0.0,False,False,False,False,False,False,0.758,review,very_small_content_region,
278,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,79,raw/fs_0278.png,ee2d4643977872717f17e82487da70f51dd50160f1ffbaefda5ebca837ff82e2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1466,1297,1.0,False,0,-0.25,0.222,0,0,0,0,0,0,0,0,1466,1297,171.551,51.018,178.0,4563.482,6.5652,0.090194,4.9e-05,0.0,0.704,0.0,False,False,False,False,False,False,0.755,review,very_small_content_region,
279,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,80,raw/fs_0279.png,4c11a8f09360d94fd684a5903419ad93f3314464c34f4a14c6b01f71af79c073,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1467,1306,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1467,1306,163.816,47.728,166.0,4110.184,6.404,0.092101,6e-06,0.0,0.691,0.0,False,False,False,False,False,False,0.728,review,very_small_content_region,
280,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,81,raw/fs_0280.png,c8699bed483cc030989ffbcebdb76d1ba7233ad4374f3174b4c5e6422a3e2d45,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1473,1308,1.0,False,0,-0.25,0.146,0,0,0,0,0,0,0,0,1473,1308,171.64,50.236,175.0,4602.171,6.5567,0.08966,4.3e-05,0.0,0.717,0.0,False,False,False,False,False,False,0.752,review,very_small_content_region,
281,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,82,raw/fs_0281.png,c0a18fab5f4c6fe6a75a207458a927ecba4c79c8c37302b6d6551c37dcf5a231,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1464,1308,1.0,False,0,0.25,0.035,0,0,0,0,0,0,0,0,1464,1308,169.117,51.542,178.0,4805.716,6.6223,0.099034,3.7e-05,0.0,0.716,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
282,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,83,raw/fs_0282.png,297dc8703ee83dc0c19d7f42b1fce2d37e03eae50d64feacd57bc79898ab2914,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1478,1313,1.0,False,0,-0.25,0.029,0,0,0,0,0,0,0,0,1478,1313,166.646,53.656,186.0,4704.711,6.6734,0.109344,0.000803,0.0,0.731,0.0,False,False,False,False,False,False,0.761,review,very_small_content_region,
283,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,84,raw/fs_0283.png,b82c8baec7050d4c12da7758fa1c6898ee13ba92ef1a5d45651fc6b87f75df1f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1483,1310,1.0,False,0,-0.25,0.02,0,0,0,0,0,0,0,0,1483,1310,169.324,49.092,170.0,4748.326,6.614,0.090125,0.000802,0.066,0.735,0.0,False,False,False,False,False,False,0.742,review,very_small_content_region,
284,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,85,raw/fs_0284.png,36e1c9d210bd02e2342715d986a9577b76772cf304c77b425b62072013703be2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1478,1310,1.0,False,0,-0.25,0.262,0,0,0,0,0,0,0,0,1478,1310,169.336,48.609,168.0,4381.074,6.5698,0.087961,0.000785,0.0,0.71,0.0,False,False,False,False,False,False,0.74,review,very_small_content_region,
285,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,86,raw/fs_0285.png,90a9483b91c1b7de519588d72387ac9f33be5134955f408e3336040402a3587b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1473,1313,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1473,1313,163.693,47.439,164.0,4192.346,6.4263,0.094446,0.000765,0.0,0.722,0.0,False,False,False,False,False,False,0.726,review,very_small_content_region,
286,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,87,raw/fs_0286.png,99ea0da233a0e6432e07d4f77bf349d3e372f6d07e56cb645ba3cc0af4b88647,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1469,1306,1.0,False,0,-0.25,0.006,0,0,0,0,0,0,0,0,1469,1306,171.669,45.752,154.0,4205.108,6.4292,0.07831,2.6e-05,0.0,0.705,0.0,False,False,False,False,False,False,0.729,review,very_small_content_region,
287,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,88,raw/fs_0287.png,e36ea80157d49673d9cb779eeff281b7ce103086587eb57a1d53633bde86b7ec,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1472,1305,1.0,False,0,-0.25,0.014,0,0,0,0,0,0,0,0,1472,1305,173.756,46.092,157.0,3997.857,6.3885,0.074175,2.8e-05,0.0,0.666,0.0,False,False,False,False,False,False,0.734,review,very_small_content_region,
288,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,89,raw/fs_0288.png,d5e520e25f45a923bb17b63d1639ab1cf82b3b49aeeb1f47c749c5bf55e8f302,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1472,1290,1.0,False,0,0.25,0.011,0,0,0,0,0,0,0,0,1472,1290,170.026,51.677,180.0,4549.219,6.6049,0.096785,5e-05,0.0,0.704,0.0,False,False,False,False,False,False,0.756,review,very_small_content_region,
289,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,90,raw/fs_0289.png,01f9b8a7a29d616a1ca701d4819b48de5d45ea6e6f5117907a5f3b8c8b5931a7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1482,1305,1.0,False,0,-0.25,0.019,0,0,0,0,0,0,0,0,1482,1305,172.314,47.913,164.0,4357.754,6.5164,0.083338,3.3e-05,0.0,0.713,0.0,False,False,False,False,False,False,0.741,review,very_small_content_region,
290,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,91,raw/fs_0290.png,637e4327c99c1ca5dbb5a878e66f70c388e0e1c12384cac1e938dfa1f0f8e83d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1488,1309,1.0,False,0,-0.25,0.006,0,0,0,0,0,0,0,0,1488,1309,173.345,43.725,146.0,3820.705,6.4402,0.068917,2.3e-05,0.0,0.65,0.0,False,False,False,False,False,False,0.722,review,very_small_content_region,
291,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,92,raw/fs_0291.png,906a6b461b939331f91d471868e74b2df4496f9003afb47e47e022285be2dced,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1476,1313,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1476,1313,165.8,40.851,136.0,3976.657,6.3164,0.070946,0.000765,0.143,0.69,0.0,False,False,False,False,False,False,0.696,review,very_small_content_region,
292,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,93,raw/fs_0292.png,18e8c09b4aadf9aa9fe0b8c76ea90b3479d5e5a20398f07e0d66736eb3403e67,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1488,1311,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1488,1311,172.129,47.058,161.0,4192.07,6.3985,0.081408,0.001558,0.0,0.678,0.0,False,False,False,False,False,False,0.736,review,very_small_content_region,
293,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,94,raw/fs_0293.png,d47985c7a9cce111fa3df1b2df286f28ee4ceb4197fc09a965c3d00f0a42a14d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1477,1314,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1477,1314,173.679,42.585,141.0,4272.076,6.398,0.06765,0.001538,0.173,0.69,0.0,False,False,False,False,False,False,0.716,review,very_small_content_region,
294,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,95,raw/fs_0294.png,0b135f24b733fa2b0dd303f18165c6c28ae26ef4830f15c99635785026d08207,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1486,1310,1.0,False,0,0.25,0.008,0,0,0,0,0,0,0,0,1486,1310,170.511,48.87,169.0,4347.119,6.4488,0.08915,2.2e-05,0.0,0.707,0.0,False,False,False,False,False,False,0.743,review,very_small_content_region,
295,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,96,raw/fs_0295.png,887b4597cfe6beb1f69ab42b7be527ec576154c4d08e33e365597e5320163c3e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1475,1304,1.0,False,0,-0.25,0.008,0,0,0,0,0,0,0,0,1475,1304,172.741,44.869,154.0,3915.226,6.3582,0.072094,1.9e-05,0.007,0.672,0.0,False,False,False,False,False,False,0.726,review,very_small_content_region,
296,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,97,raw/fs_0296.png,6bba4ffb582724cdaf0e07715e081f6a841ea5ec919a1429c48bd2408b808d33,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1487,1311,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1487,1311,169.514,48.793,165.0,4814.479,6.6044,0.09179,0.001558,0.0,0.709,0.0,False,False,False,False,False,False,0.741,review,very_small_content_region,
297,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,98,raw/fs_0297.png,d42229bc0d002587bc2adb7119cfd0731e86b1cad42f0ae5934510cc4bbdde06,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1473,1309,1.0,False,0,-0.25,0.008,0,0,0,0,0,0,0,0,1473,1309,167.588,48.741,167.0,4577.542,6.6351,0.092301,2.6e-05,0.0,0.712,0.0,False,False,False,False,False,False,0.738,review,very_small_content_region,
298,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p201-300.docx,99,raw/fs_0298.png,e5b3dc1c1666ae23e29a58b68efa05de9b93e7e721f0b555569db77f3774aed9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1508,1314,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1508,1314,173.589,46.648,155.0,4554.214,6.5031,0.079372,0.001576,0.01,0.699,0.0,False,False,False,False,False,False,0.737,review,very_small_content_region,
299,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,1,raw/fs_0299.png,a5735b1157b93894eecc18e5ae13dcbf0d7ee70730e02201f19c47f9b6d2a0ec,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1478,1307,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1478,1307,159.489,48.355,169.0,4285.788,6.4457,0.100574,5e-06,0.0,0.698,0.0,False,False,False,False,False,False,0.724,review,very_small_content_region,
300,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,2,raw/fs_0300.png,50c86ee0df3463f5e85bc647e2142f128408f85f708f58eb989cfd203f42d62a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1471,1303,1.0,False,0,-0.25,0.035,0,0,0,0,0,0,0,0,1471,1303,173.097,46.715,159.0,4677.099,6.513,0.076757,5.7e-05,0.0,0.687,0.0,False,False,False,False,False,False,0.736,review,very_small_content_region,
301,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,3,raw/fs_0301.png,d50050dcd116838d5b0e92d86ca6ee04dbf06b1c1997cb31910b5ed5d839bdd4,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1464,1304,1.0,False,0,-0.25,0.032,0,0,0,0,0,0,0,0,1464,1304,173.462,46.352,158.0,4671.596,6.4985,0.075139,5.8e-05,0.0,0.686,0.0,False,False,False,False,False,False,0.735,review,very_small_content_region,
302,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,4,raw/fs_0302.png,9372b91fc4803dc1a73ccc9a79c06448d8e9d80ec14bc803f0769844853b0362,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1452,1294,1.0,False,0,0.25,0.084,0,0,0,0,0,0,0,0,1452,1294,173.118,48.791,168.0,4814.805,6.5017,0.083073,6.4e-05,0.0,0.704,0.0,False,False,False,False,False,False,0.747,review,very_small_content_region,
303,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,5,raw/fs_0303.png,1473ed080991e24ca085f2593451107c19d5ee6fa8482213b8cc11e4855f834a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1447,1305,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1447,1305,170.095,51.169,175.0,5174.761,6.5428,0.093824,0.001622,0.0,0.691,0.0,False,False,False,False,False,False,0.754,review,very_small_content_region,
304,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,6,raw/fs_0304.png,cc5f933bd48d8bf8d260e9c4732ced3d2f441c674c31d63b518ec611c609dfff,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1440,1293,1.0,False,0,0.25,0.056,0,0,0,0,0,0,0,0,1440,1293,174.998,44.735,151.0,4486.494,6.3866,0.069469,3.5e-05,0.0,0.675,0.0,False,False,False,False,False,False,0.729,review,very_small_content_region,
305,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,7,raw/fs_0305.png,b5a9ac435b9e9a4a42e9c5360194943664db91db5465f59be98f9dfb59ec2398,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1454,1302,1.0,False,0,0.25,0.016,0,0,0,0,0,0,0,0,1454,1302,169.898,48.999,166.0,5133.735,6.6291,0.088885,4.4e-05,0.0,0.692,0.0,False,False,False,False,False,False,0.743,review,very_small_content_region,
306,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,8,raw/fs_0306.png,0f56143fb3a9f758550c53d09f94f351f306df539b86d5e8cf904aae257372c2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1445,1306,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1445,1306,171.572,47.188,162.0,5077.498,6.6264,0.079603,0.002408,0.0,0.695,0.0,False,False,False,False,False,False,0.736,review,very_small_content_region,
307,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,9,raw/fs_0307.png,eea1c8461e3021515ab2c93c926d4e17b4d5f294ca2d82da602d9f2b5bf2ed9e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1433,1301,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1433,1301,160.048,47.283,163.0,4656.476,6.5224,0.094682,1e-05,0.0,0.678,0.0,False,False,False,False,False,False,0.72,review,very_small_content_region,
308,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,10,raw/fs_0308.png,581676da5531b9bf1df452751fb80e7a8abf769e136f311f963dd0ecabf90d00,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1445,1306,1.0,False,0,0.25,0.002,0,0,0,0,0,0,0,0,1445,1306,169.833,49.636,170.0,5305.677,6.6554,0.090659,0.000866,0.0,0.719,0.0,False,False,False,False,False,False,0.746,review,very_small_content_region,
309,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,11,raw/fs_0309.png,34e511285435beb27dc96257eaa60503a0b993317d67ef06ad27e0886811f0b0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1455,1308,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1455,1308,170.884,47.731,161.0,5185.939,6.6181,0.082306,0.001588,0.012,0.725,0.0,False,False,False,False,False,False,0.738,review,very_small_content_region,
310,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,12,raw/fs_0310.png,0a7e4aa31f3b376f0193fac2d4fcafbe82f2a84158a29efeda97850f806df89f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1445,1302,1.0,False,0,-0.25,0.003,0,0,0,0,0,0,0,0,1445,1302,166.228,51.147,171.0,5801.889,6.721,0.099941,4.5e-05,0.0,0.71,0.0,False,False,False,False,False,False,0.748,review,very_small_content_region,
311,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,13,raw/fs_0311.png,275512d5be623da13be615e9284ed7fb0f0419880d635bf2de30f8fe1aa53d89,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1448,1303,1.0,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,1448,1303,168.781,49.979,171.0,5119.415,6.6212,0.091339,0.001626,0.0,0.689,0.0,False,False,False,False,False,False,0.746,review,very_small_content_region,
312,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,14,raw/fs_0312.png,8b0c1d3aca838f742fafa6701b42da362e405f4ea23aa208834c315b60b54b36,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1456,1300,1.0,False,0,0.25,0.109,0,0,0,0,0,0,0,0,1456,1300,166.688,52.495,177.0,5911.188,6.7731,0.105441,9.5e-05,0.0,0.704,0.0,False,False,False,False,False,False,0.756,review,very_small_content_region,
313,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,15,raw/fs_0313.png,c9e1d848fe9675135283fb8591b605397830b400cebc2efd0456d1657b9c2ca6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1469,1308,1.0,False,0,0.25,0.149,0,0,0,0,0,0,0,0,1469,1308,171.56,48.003,164.0,5211.615,6.6212,0.084412,7.3e-05,0.0,0.706,0.0,False,False,False,False,False,False,0.74,review,very_small_content_region,
314,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,16,raw/fs_0314.png,60e32dd9e86ddaf3a2adee0974eb1f83b01f0004c5e46eb2da697467fbbfd48b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1448,1305,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1448,1305,162.221,48.714,168.0,4734.873,6.4397,0.097359,6e-06,0.0,0.69,0.0,False,False,False,False,False,False,0.73,review,very_small_content_region,
315,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,17,raw/fs_0315.png,831e7dc46a1096d09a7461c2053ee4d02109e80f588612f07f43af150bebf65a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1441,1299,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1441,1299,162.915,47.807,163.0,4735.246,6.4219,0.092984,8e-06,0.0,0.683,0.0,False,False,False,False,False,False,0.727,review,very_small_content_region,
316,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,18,raw/fs_0316.png,742000d192467228cc66d4360dc670701f07ee1604684662ff96dc6f67e6702e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1436,1289,1.0,False,0,0.25,0.113,0,0,0,0,0,0,0,0,1436,1289,171.543,49.271,166.0,5699.975,6.6251,0.088057,6.3e-05,0.0,0.704,0.0,False,False,False,False,False,False,0.747,review,very_small_content_region,
317,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,19,raw/fs_0317.png,3d0c77ff3ca8c06906b6ab980f42b7442032c58682340bf5fea819e24dd95c62,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1447,1301,1.0,False,0,0.25,0.141,0,0,0,0,0,0,0,0,1447,1301,172.339,48.113,167.0,4354.978,6.4626,0.082508,4.4e-05,0.0,0.665,0.0,False,False,False,False,False,False,0.742,review,very_small_content_region,
318,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,20,raw/fs_0318.png,49dc11d943a6eb4dc0ac5e479424506fb366dc4e96257d2d49ac8a6df7b5ff9d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1457,1306,1.0,False,0,0.25,0.012,0,0,0,0,0,0,0,0,1457,1306,167.723,48.634,165.0,5142.253,6.5988,0.092557,3.2e-05,0.0,0.708,0.0,False,False,False,False,False,False,0.738,review,very_small_content_region,
319,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p301-400.docx,21,raw/fs_0319.png,dba3dd2d38842c5f7aacd062e417265fa533926faf4825f198fdb7024a850c35,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,1456,1304,1.0,False,0,-0.25,0.001,0,0,0,0,0,0,0,0,1456,1304,170.232,47.52,166.0,4606.038,6.5179,0.082539,3.5e-05,0.0,0.682,0.0,False,False,False,False,False,False,0.736,review,very_small_content_region,
